Timestamp,WorkingSetMB,PrivateBytesMB,PeakWorkingSetMB,PeakPrivateBytesMB,PagedMemoryMB,NonPagedMemoryMB,Gen0SizeMB,Gen1SizeMB,Gen2SizeMB,LOHSizeMB,POHSizeMB,GCTotalHeapMB,GCTotalCommittedMB,Gen0Collections,Gen1Collections,Gen2Collections,Gen0FragmentedMB,Gen1FragmentedMB,Gen2FragmentedMB,LOHFragmentedMB,ThreadCount,HandleCount,ProcessorCount
2025-12-05T11:51:22.385Z,420.28,394.68,420.28,394.73,394.68,394.68,0.00,4.56,15.37,5.02,0.25,35.10,41.34,5,5,2,11.93,7.45,0.00,0.00,85,854,22
2025-12-05T11:51:23.403Z,426.63,400.80,426.63,400.80,400.80,400.80,0.00,4.56,15.37,5.02,0.25,28.55,41.34,6,5,2,11.93,7.45,0.00,0.00,85,861,22
2025-12-05T11:51:24.385Z,535.03,506.57,535.03,506.57,506.57,506.57,0.00,11.99,24.64,5.02,0.25,39.34,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:25.376Z,547.27,516.88,548.16,519.48,516.88,516.88,0.00,11.99,24.64,5.02,0.25,39.37,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:26.391Z,548.86,517.15,548.86,519.48,517.15,517.15,0.00,11.99,24.64,5.02,0.25,39.40,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:27.391Z,541.53,510.19,549.07,519.48,510.19,510.19,0.00,11.99,24.64,5.02,0.25,39.48,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:28.386Z,543.23,509.47,549.07,519.48,509.47,509.47,0.00,11.99,24.64,5.02,0.25,39.62,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:29.376Z,544.78,510.84,549.07,519.48,510.84,510.84,0.00,11.99,24.64,5.02,0.25,39.75,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:30.376Z,540.84,506.41,549.07,519.48,506.41,506.41,0.00,11.99,24.64,5.02,0.25,39.78,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:31.385Z,522.76,488.01,549.07,519.48,488.01,488.01,0.00,11.99,24.64,5.02,0.25,39.82,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:32.378Z,520.48,485.69,549.07,519.48,485.69,485.69,0.00,11.99,24.64,5.02,0.25,39.85,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:33.388Z,520.52,485.75,549.07,519.48,485.75,485.75,0.00,11.99,24.64,5.02,0.25,39.88,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:34.389Z,520.54,485.75,549.07,519.48,485.75,485.75,0.00,11.99,24.64,5.02,0.25,39.90,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:35.384Z,505.58,469.87,549.07,519.48,469.87,469.87,0.00,11.99,24.64,5.02,0.25,40.01,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:36.384Z,505.61,469.87,549.07,519.48,469.87,469.87,0.00,11.99,24.64,5.02,0.25,40.04,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:37.382Z,505.63,469.93,549.07,519.48,469.93,469.93,0.00,11.99,24.64,5.02,0.25,40.06,45.34,7,6,2,12.00,0.00,0.00,0.00,85,869,22
2025-12-05T11:51:38.390Z,505.64,469.90,549.07,519.48,469.90,469.90,0.00,11.99,24.64,5.02,0.25,40.08,45.34,7,6,2,12.00,0.00,0.00,0.00,84,866,22
2025-12-05T11:51:39.384Z,502.30,466.11,549.07,519.48,466.11,466.11,0.00,11.99,24.64,5.02,0.25,40.17,45.34,7,6,2,12.00,0.00,0.00,0.00,84,866,22
2025-12-05T11:51:40.378Z,502.33,466.17,549.07,519.48,466.17,466.17,0.00,11.99,24.64,5.02,0.25,40.19,45.34,7,6,2,12.00,0.00,0.00,0.00,84,866,22
2025-12-05T11:51:41.389Z,502.35,466.17,549.07,519.48,466.17,466.17,0.00,11.99,24.64,5.02,0.25,40.21,45.34,7,6,2,12.00,0.00,0.00,0.00,84,866,22
2025-12-05T11:51:42.383Z,502.38,466.23,549.07,519.48,466.23,466.23,0.00,11.99,24.64,5.02,0.25,40.24,45.34,7,6,2,12.00,0.00,0.00,0.00,84,866,22
2025-12-05T11:51:43.381Z,502.41,466.42,549.07,519.48,466.42,466.42,0.00,11.99,24.64,5.02,0.25,40.27,45.34,7,6,2,12.00,0.00,0.00,0.00,84,866,22
2025-12-05T11:51:44.387Z,502.38,466.33,549.07,519.48,466.33,466.33,0.00,11.99,24.64,5.02,0.25,40.29,45.34,7,6,2,12.00,0.00,0.00,0.00,82,862,22
2025-12-05T11:51:45.379Z,502.55,466.51,549.07,519.48,466.51,466.51,0.00,11.99,24.64,5.02,0.25,40.31,45.34,7,6,2,12.00,0.00,0.00,0.00,82,862,22
2025-12-05T11:51:46.379Z,510.26,475.87,549.07,519.48,475.87,475.87,0.00,11.99,24.64,5.02,0.25,40.45,45.34,7,6,2,12.00,0.00,0.00,0.00,82,864,22
2025-12-05T11:51:47.376Z,541.20,507.39,549.07,519.48,507.39,507.39,0.00,13.47,24.64,5.02,0.25,40.87,58.84,8,6,2,12.00,0.00,0.00,0.00,82,864,22
2025-12-05T11:51:48.392Z,546.38,511.17,549.07,519.48,511.17,511.17,0.23,4.61,30.87,5.02,0.25,39.22,57.84,10,8,3,11.77,8.86,0.00,0.00,82,857,22
2025-12-05T11:51:49.416Z,547.36,512.30,549.07,519.48,512.30,512.30,0.23,4.61,30.87,5.02,0.25,39.84,57.84,10,8,3,11.77,8.86,0.00,0.00,82,857,22
2025-12-05T11:51:50.381Z,569.72,531.07,569.72,532.84,531.07,531.07,0.23,4.61,30.87,5.02,0.25,43.06,57.84,10,8,3,11.77,8.86,0.00,0.00,82,859,22
2025-12-05T11:51:51.377Z,569.87,531.07,569.87,532.84,531.07,531.07,0.23,4.61,30.87,5.02,0.25,43.85,57.84,10,8,3,11.77,8.86,0.00,0.00,82,860,22
2025-12-05T11:51:52.378Z,571.54,531.45,571.54,532.84,531.45,531.45,0.23,4.61,30.87,5.02,0.25,46.87,57.84,10,8,3,11.77,8.86,0.00,0.00,82,865,22
2025-12-05T11:51:53.377Z,572.96,530.75,572.96,532.84,530.75,530.75,0.23,4.61,30.87,5.02,0.25,47.75,57.84,10,8,3,11.77,8.86,0.00,0.00,83,874,22
2025-12-05T11:51:54.377Z,573.31,530.81,573.39,532.84,530.81,530.81,0.23,4.61,30.87,5.02,0.25,49.20,57.84,10,8,3,11.77,8.86,0.00,0.00,83,875,22
2025-12-05T11:51:55.379Z,573.34,530.81,573.39,532.84,530.81,530.81,0.23,4.61,30.87,5.02,0.25,49.50,57.84,10,8,3,11.77,8.86,0.00,0.00,83,875,22
2025-12-05T11:51:56.377Z,573.36,530.81,573.39,532.84,530.81,530.81,0.23,4.61,30.87,5.02,0.25,49.68,57.84,10,8,3,11.77,8.86,0.00,0.00,83,875,22
2025-12-05T11:51:57.377Z,573.37,530.81,573.39,532.84,530.81,530.81,0.23,4.61,30.87,5.02,0.25,49.98,57.84,10,8,3,11.77,8.86,0.00,0.00,83,875,22
2025-12-05T11:51:58.377Z,561.03,520.57,573.39,532.84,520.57,520.57,0.00,6.54,30.87,5.02,0.25,40.41,57.84,11,8,3,11.88,0.00,0.00,0.00,84,886,22
2025-12-05T11:51:59.390Z,541.78,500.20,573.39,532.84,500.20,500.20,0.00,6.54,30.87,5.02,0.25,41.04,57.84,11,8,3,11.88,0.00,0.00,0.00,84,894,22
2025-12-05T11:52:00.385Z,554.59,514.76,573.39,532.84,514.76,514.76,0.00,6.54,30.87,5.02,0.25,43.28,57.84,11,8,3,11.88,0.00,0.00,0.00,84,894,22
2025-12-05T11:52:01.379Z,561.47,521.59,573.39,532.84,521.59,521.59,0.00,6.54,30.87,5.02,0.25,43.57,57.84,11,8,3,11.88,0.00,0.00,0.00,84,894,22
2025-12-05T11:52:02.385Z,559.09,519.08,573.39,532.84,519.08,519.08,0.00,6.54,30.87,5.02,0.25,43.74,57.84,11,8,3,11.88,0.00,0.00,0.00,84,894,22
2025-12-05T11:52:03.377Z,580.32,537.34,580.32,538.85,537.34,537.34,0.00,6.54,30.87,5.02,0.25,44.63,57.84,11,8,3,11.88,0.00,0.00,0.00,84,892,22
2025-12-05T11:52:04.385Z,581.99,536.96,582.36,538.85,536.96,536.96,0.00,6.54,30.87,5.02,0.25,49.24,57.84,11,8,3,11.88,0.00,0.00,0.00,85,911,22
2025-12-05T11:52:05.376Z,583.89,537.91,583.89,538.85,537.91,537.91,0.00,6.54,30.87,5.02,0.25,50.98,57.84,11,8,3,11.88,0.00,0.00,0.00,85,910,22
2025-12-05T11:52:06.390Z,583.64,537.11,584.37,538.85,537.11,537.11,0.00,6.54,30.87,5.02,0.25,51.96,57.84,11,8,3,11.88,0.00,0.00,0.00,85,910,22
2025-12-05T11:52:07.389Z,584.96,538.11,584.96,538.85,538.11,538.11,0.00,0.92,35.93,5.02,0.25,42.40,58.84,12,9,3,12.00,5.62,0.00,0.00,85,910,22
2025-12-05T11:52:08.389Z,585.96,539.06,585.96,539.06,539.06,539.06,0.00,0.92,35.93,5.02,0.25,43.54,58.84,12,9,3,12.00,5.62,0.00,0.00,84,903,22
2025-12-05T11:52:09.379Z,586.03,539.05,586.03,539.06,539.05,539.05,0.00,0.92,35.93,5.02,0.25,44.26,58.84,12,9,3,12.00,5.62,0.00,0.00,84,903,22
2025-12-05T11:52:10.378Z,604.64,558.91,604.64,558.91,558.91,558.91,0.00,0.92,35.93,5.02,0.25,47.17,58.84,12,9,3,12.00,5.62,0.00,0.00,84,903,22
2025-12-05T11:52:11.386Z,604.63,558.84,604.67,558.91,558.84,558.84,0.00,0.92,35.93,5.02,0.25,47.76,58.84,12,9,3,12.00,5.62,0.00,0.00,84,903,22
2025-12-05T11:52:12.384Z,617.33,571.67,617.33,571.67,571.67,571.67,0.00,2.73,35.93,5.02,0.25,51.93,58.84,13,9,3,12.00,0.00,0.00,0.00,84,903,22
2025-12-05T11:52:13.377Z,646.85,600.31,651.60,605.95,600.31,600.31,0.00,2.73,35.93,5.02,0.25,53.17,58.84,13,9,3,12.00,0.00,0.00,0.00,84,903,22
2025-12-05T11:52:14.376Z,706.27,663.12,706.47,663.12,663.12,663.12,0.00,2.55,47.32,5.02,0.25,60.23,72.41,19,12,4,11.05,6.56,0.00,0.00,97,956,22
2025-12-05T11:52:15.375Z,707.49,663.34,707.55,663.41,663.34,663.34,0.00,2.55,47.32,5.02,0.25,61.21,72.41,19,12,4,11.05,6.56,0.00,0.00,97,956,22
2025-12-05T11:52:16.376Z,725.02,685.98,728.10,693.03,685.98,685.98,0.00,7.15,55.25,5.02,0.25,65.70,77.34,24,14,4,12.00,0.00,0.00,0.00,97,959,22
2025-12-05T11:52:17.377Z,725.07,686.72,737.25,705.31,686.72,686.72,1.25,2.29,59.94,5.02,0.25,62.37,81.34,26,16,5,0.00,0.00,0.00,0.00,97,955,22
2025-12-05T11:52:18.376Z,725.07,686.72,737.25,705.31,686.72,686.72,1.25,2.29,59.94,5.02,0.25,63.06,81.34,26,16,5,0.00,0.00,0.00,0.00,97,955,22
2025-12-05T11:52:19.376Z,712.44,674.08,737.25,705.31,674.08,674.08,1.25,2.29,59.94,5.02,0.25,64.02,81.34,26,16,5,0.00,0.00,0.00,0.00,97,955,22
2025-12-05T11:52:20.388Z,708.95,670.12,737.25,705.31,670.12,670.12,1.25,2.29,59.94,5.02,0.25,66.40,81.34,26,16,5,0.00,0.00,0.00,0.00,97,955,22
2025-12-05T11:52:21.387Z,744.40,707.12,744.52,707.53,707.12,707.12,1.25,2.29,59.94,5.02,0.25,68.30,81.34,26,16,5,0.00,0.00,0.00,0.00,97,959,22
2025-12-05T11:52:22.378Z,763.61,726.74,764.25,727.22,726.74,726.74,1.25,2.29,59.94,5.02,0.25,70.72,81.34,26,16,5,0.00,0.00,0.00,0.00,97,960,22
2025-12-05T11:52:23.379Z,753.61,716.34,764.25,727.22,716.34,716.34,1.25,2.29,59.94,5.02,0.25,72.19,81.34,26,16,5,0.00,0.00,0.00,0.00,97,961,22
2025-12-05T11:52:24.378Z,751.55,712.80,764.25,727.22,712.80,712.80,0.00,2.29,59.94,5.02,0.25,63.75,81.34,27,16,5,11.86,0.00,0.00,0.00,97,959,22
2025-12-05T11:52:25.377Z,751.62,713.00,764.25,727.22,713.00,713.00,0.00,2.29,59.94,5.02,0.25,64.77,81.34,27,16,5,11.86,0.00,0.00,0.00,97,959,22
2025-12-05T11:52:26.377Z,751.72,713.02,764.25,727.22,713.02,713.02,0.00,2.29,59.94,5.02,0.25,66.17,81.34,27,16,5,11.86,0.00,0.00,0.00,97,959,22
2025-12-05T11:52:27.376Z,762.81,728.66,764.25,728.67,728.66,728.66,0.00,3.57,59.94,5.02,0.25,72.51,81.41,28,16,5,12.00,0.00,0.00,0.00,97,966,22
2025-12-05T11:52:28.376Z,762.81,728.66,764.25,728.67,728.66,728.66,0.00,3.57,59.94,5.02,0.25,73.58,81.41,28,16,5,12.00,0.00,0.00,0.00,97,966,22
2025-12-05T11:52:29.376Z,763.46,729.06,764.25,729.06,729.06,729.06,0.00,3.57,59.94,5.02,0.25,74.35,81.41,28,16,5,12.00,0.00,0.00,0.00,97,975,22
2025-12-05T11:52:30.376Z,764.05,729.35,764.25,729.36,729.35,729.35,0.00,3.57,59.94,5.02,0.25,75.30,81.41,28,16,5,12.00,0.00,0.00,0.00,97,975,22
2025-12-05T11:52:31.376Z,731.54,697.70,764.25,729.41,697.70,697.70,0.00,0.05,59.02,5.02,0.25,67.32,64.51,30,18,7,0.05,2.18,0.00,0.00,97,969,22
2025-12-05T11:52:32.376Z,759.16,738.89,764.25,738.89,738.89,738.89,4.29,5.79,59.02,5.02,0.25,63.81,84.45,33,18,7,7.71,0.00,0.00,0.00,97,979,22
2025-12-05T11:52:33.377Z,691.66,669.01,764.25,743.24,669.01,669.01,0.00,0.03,66.80,5.02,0.25,68.32,77.09,38,23,12,0.03,0.07,0.00,0.00,97,968,22
2025-12-05T11:52:34.376Z,691.79,669.12,764.25,743.24,669.12,669.12,0.00,0.03,66.80,5.02,0.25,68.45,77.09,38,23,12,0.03,0.07,0.00,0.00,97,968,22
2025-12-05T11:52:35.376Z,691.94,669.25,764.25,743.24,669.25,669.25,0.00,0.03,66.80,5.02,0.25,68.61,77.09,38,23,12,0.03,0.07,0.00,0.00,97,968,22
2025-12-05T11:52:36.375Z,692.32,669.69,764.25,743.24,669.69,669.69,0.00,0.03,66.80,5.02,0.25,68.99,77.09,38,23,12,0.03,0.07,0.00,0.00,97,968,22
2025-12-05T11:52:37.376Z,708.19,686.61,764.25,743.24,686.61,686.61,0.00,8.05,67.10,5.02,0.25,86.29,97.33,42,24,12,12.00,0.00,0.00,0.00,96,970,22
2025-12-05T11:52:38.376Z,736.58,729.84,764.25,743.24,729.84,729.84,0.00,3.27,72.85,5.02,0.25,88.97,106.34,44,25,12,12.00,0.00,0.00,0.00,96,973,22
2025-12-05T11:52:39.377Z,734.71,727.94,764.25,743.24,727.94,727.94,0.00,3.27,72.85,5.02,0.25,90.16,106.34,44,25,12,12.00,0.00,0.00,0.00,96,973,22
2025-12-05T11:52:40.377Z,732.37,723.87,764.25,743.24,723.87,723.87,0.00,5.68,72.85,5.02,0.25,81.28,106.34,45,25,12,12.00,0.00,0.00,0.00,96,972,22
2025-12-05T11:52:41.376Z,751.73,744.12,764.25,744.12,744.12,744.12,0.00,5.68,72.85,5.02,0.25,84.33,106.34,45,25,12,12.00,0.00,0.00,0.00,96,973,22
2025-12-05T11:52:42.377Z,788.25,781.73,788.25,781.73,781.73,781.73,0.00,5.68,72.85,5.02,0.25,85.94,106.34,45,25,12,12.00,0.00,0.00,0.00,96,973,22
2025-12-05T11:52:43.377Z,793.27,787.21,799.65,793.14,787.21,787.21,0.00,5.68,72.85,5.02,0.25,88.41,106.34,45,25,12,12.00,0.00,0.00,0.00,96,973,22
2025-12-05T11:52:44.376Z,798.95,796.93,799.65,796.93,796.93,796.93,3.61,6.94,72.84,5.02,0.25,84.03,102.57,47,26,13,6.34,0.00,0.01,0.00,97,985,22
2025-12-05T11:52:45.376Z,788.30,779.96,799.65,796.93,779.96,779.96,0.00,1.90,72.97,5.02,0.25,76.77,102.69,48,27,13,9.42,5.04,0.00,0.00,97,977,22
2025-12-05T11:52:46.378Z,788.23,779.96,799.65,796.93,779.96,779.96,0.00,1.90,72.97,5.02,0.25,78.13,102.69,48,27,13,9.42,5.04,0.00,0.00,97,976,22
2025-12-05T11:52:47.376Z,788.35,780.05,799.65,796.93,780.05,780.05,0.00,1.90,72.97,5.02,0.25,79.35,102.69,48,27,13,9.42,5.04,0.00,0.00,97,976,22
2025-12-05T11:52:48.377Z,788.15,779.86,799.65,796.93,779.86,779.86,0.00,1.90,72.97,5.02,0.25,80.39,102.69,48,27,13,9.42,5.04,0.00,0.00,97,976,22
2025-12-05T11:52:49.376Z,781.34,772.81,799.65,796.93,772.81,772.81,0.00,2.96,72.83,5.02,0.25,86.50,93.77,53,30,15,12.00,0.51,0.00,0.00,97,976,22
2025-12-05T11:52:50.376Z,756.83,757.65,799.65,796.93,757.65,757.65,0.00,0.67,77.51,5.02,0.25,86.72,102.81,55,31,15,12.00,4.59,0.00,0.00,97,980,22
2025-12-05T11:52:51.376Z,748.56,748.44,799.65,796.93,748.44,748.44,0.00,0.06,85.41,5.02,0.25,76.01,100.21,60,33,17,0.06,7.33,0.00,0.00,97,976,22
2025-12-05T11:52:52.376Z,747.57,747.43,799.65,796.93,747.43,747.43,0.00,0.03,85.54,5.02,0.25,77.84,99.72,63,36,20,0.03,0.10,0.00,0.00,97,976,22
2025-12-05T11:52:53.378Z,740.16,740.48,799.65,796.93,740.48,740.48,0.00,0.03,85.54,5.02,0.25,80.45,99.72,63,36,20,0.03,0.10,0.00,0.00,97,976,22
2025-12-05T11:52:54.382Z,757.31,757.99,799.65,796.93,757.99,757.99,0.00,0.03,85.54,5.02,0.25,80.81,99.72,63,36,20,0.03,0.10,0.00,0.00,97,976,22
2025-12-05T11:52:55.376Z,762.12,763.79,799.65,796.93,763.79,763.79,0.00,0.03,85.54,5.02,0.25,82.67,99.72,63,36,20,0.03,0.10,0.00,0.00,97,979,22
2025-12-05T11:52:56.382Z,763.05,764.68,799.65,796.93,764.68,764.68,0.00,0.03,85.54,5.02,0.25,83.59,99.72,63,36,20,0.03,0.10,0.00,0.00,97,977,22
2025-12-05T11:52:57.391Z,796.42,803.32,799.65,803.32,803.32,803.32,0.00,0.98,85.54,5.02,0.25,88.38,111.72,64,36,20,12.00,0.00,0.00,0.00,97,988,22
2025-12-05T11:52:58.375Z,793.22,795.89,799.65,803.34,795.89,795.89,0.00,3.77,85.54,5.02,0.25,80.30,111.72,65,36,20,12.00,0.00,0.00,0.00,97,981,22
2025-12-05T11:52:59.376Z,796.46,798.77,799.65,803.34,798.77,798.77,0.00,6.65,85.54,5.02,0.25,91.51,111.79,66,36,20,12.00,0.00,0.00,0.00,97,986,22
2025-12-05T11:53:00.376Z,807.00,816.42,814.30,820.89,816.42,816.42,0.00,4.15,85.48,5.02,0.25,87.17,111.98,69,38,21,10.07,0.00,0.00,0.00,98,1016,22
2025-12-05T11:53:01.448Z,780.80,784.00,882.06,891.66,784.00,784.00,0.00,0.55,80.67,7.80,0.25,87.50,89.32,76,44,26,6.27,3.03,4.80,57.22,99,1011,22
2025-12-05T11:53:02.375Z,797.74,801.32,882.06,891.66,801.32,801.32,0.00,0.04,81.21,7.80,0.25,95.49,89.51,76,44,26,0.04,0.51,0.00,0.00,99,1013,22
2025-12-05T11:53:03.377Z,792.47,795.38,882.06,891.66,795.38,795.38,0.00,0.04,81.21,7.80,0.25,98.43,89.51,76,44,26,0.04,0.51,0.00,0.00,98,1005,22
2025-12-05T11:53:04.393Z,811.02,819.27,882.06,891.66,819.27,819.27,0.00,4.44,84.94,7.80,0.25,99.67,113.11,81,45,26,12.00,3.55,0.00,0.00,98,1011,22
2025-12-05T11:53:05.381Z,819.96,834.68,882.06,891.66,834.68,834.68,0.00,6.06,90.91,7.80,0.25,110.82,120.00,83,46,26,12.00,0.00,0.00,0.00,98,1017,22
2025-12-05T11:53:06.375Z,819.97,834.66,882.06,891.66,834.66,834.66,0.00,6.06,90.91,7.80,0.25,112.53,120.00,83,46,26,12.00,0.00,0.00,0.00,98,1017,22
2025-12-05T11:53:07.377Z,825.24,837.21,882.06,891.66,837.21,837.21,0.00,1.87,95.56,7.80,0.25,112.13,120.00,84,47,26,12.00,4.19,0.00,0.00,98,1017,22
2025-12-05T11:53:08.376Z,834.59,849.45,882.06,891.66,849.45,849.45,0.20,8.24,95.53,7.80,0.25,107.78,124.06,87,48,27,11.35,0.00,0.03,0.00,98,1024,22
2025-12-05T11:53:09.376Z,831.18,847.14,882.06,891.66,847.14,847.14,0.24,0.80,97.01,7.80,0.25,116.11,125.07,89,50,28,10.81,7.43,0.00,0.00,98,1022,22
2025-12-05T11:53:10.376Z,802.08,812.32,913.69,928.74,812.32,812.32,0.00,0.03,90.99,7.80,0.25,99.61,99.29,95,56,33,0.03,0.83,0.00,0.00,98,1013,22
2025-12-05T11:53:11.378Z,814.23,826.53,913.69,928.74,826.53,826.53,0.48,0.90,90.99,7.93,0.25,100.93,112.30,97,56,33,11.52,0.00,0.00,0.00,98,1013,22
2025-12-05T11:53:12.376Z,814.63,826.97,913.69,928.74,826.97,826.97,0.48,0.90,90.99,7.93,0.25,109.46,112.30,97,56,33,11.52,0.00,0.00,0.00,98,1011,22
2025-12-05T11:53:13.376Z,815.77,829.86,913.69,928.74,829.86,829.86,0.48,0.90,90.99,7.93,0.25,111.25,112.30,97,56,33,11.52,0.00,0.00,0.00,98,1013,22
2025-12-05T11:53:14.377Z,817.05,831.35,913.69,928.74,831.35,831.35,0.48,1.76,90.99,7.93,0.25,100.13,113.67,98,56,33,12.00,0.00,0.00,0.00,98,1013,22
2025-12-05T11:53:15.376Z,814.17,828.48,913.69,928.74,828.48,828.48,0.48,1.76,90.99,7.93,0.25,100.71,113.67,98,56,33,12.00,0.00,0.00,0.00,98,1012,22
2025-12-05T11:53:16.377Z,823.55,837.75,913.69,928.74,837.75,837.75,0.00,4.56,92.75,9.75,0.25,116.70,122.91,112,65,41,12.00,0.00,0.00,0.00,98,1012,22
2025-12-05T11:53:17.376Z,829.29,843.16,913.69,928.74,843.16,843.16,0.00,6.12,97.11,11.82,0.25,119.52,125.23,124,74,49,12.00,0.00,0.00,0.00,98,1016,22
2025-12-05T11:53:18.376Z,829.76,843.17,913.69,928.74,843.17,843.17,0.00,6.12,97.11,11.82,0.25,119.90,125.23,124,74,49,12.00,0.00,0.00,0.00,98,1016,22
2025-12-05T11:53:19.376Z,819.27,832.57,913.69,928.74,832.57,832.57,0.00,6.12,97.11,11.82,0.25,121.31,125.23,124,74,49,12.00,0.00,0.00,0.00,98,1016,22
2025-12-05T11:53:20.376Z,818.78,831.17,913.69,928.74,831.17,831.17,0.00,6.12,97.11,11.82,0.25,121.64,125.23,124,74,49,12.00,0.00,0.00,0.00,98,1016,22
2025-12-05T11:53:21.377Z,818.83,831.42,913.69,928.74,831.42,831.42,0.00,6.12,97.11,11.82,0.25,121.88,125.23,124,74,49,12.00,0.00,0.00,0.00,98,1016,22
2025-12-05T11:53:22.376Z,816.74,831.67,913.69,928.74,831.67,831.67,0.00,6.12,97.11,11.82,0.25,122.12,125.23,124,74,49,12.00,0.00,0.00,0.00,98,1016,22
2025-12-05T11:53:23.376Z,812.70,829.38,913.69,928.74,829.38,829.38,0.00,6.12,97.11,11.82,0.25,122.78,125.23,124,74,49,12.00,0.00,0.00,0.00,98,1016,22
2025-12-05T11:53:24.376Z,813.90,831.52,913.69,928.74,831.52,831.52,0.00,6.12,97.11,11.82,0.25,125.02,125.23,124,74,49,12.00,0.00,0.00,0.00,98,1018,22
2025-12-05T11:53:25.375Z,879.47,901.44,913.69,928.74,901.44,901.44,0.00,1.54,100.89,11.82,0.25,113.25,133.03,125,75,49,12.00,4.58,0.00,0.00,97,1016,22
2025-12-05T11:53:26.375Z,878.26,901.43,913.69,928.74,901.43,901.43,0.00,1.54,100.89,11.82,0.25,113.53,133.03,125,75,49,12.00,4.58,0.00,0.00,97,1016,22
2025-12-05T11:53:27.392Z,883.44,907.41,913.69,928.74,907.41,907.41,0.00,1.54,100.89,11.82,0.25,113.78,133.03,125,75,49,12.00,4.58,0.00,0.00,97,1016,22
2025-12-05T11:53:28.376Z,883.44,906.21,913.69,928.74,906.21,906.21,0.00,1.54,100.89,11.82,0.25,113.91,133.03,125,75,49,12.00,4.58,0.00,0.00,97,1016,22
2025-12-05T11:53:29.388Z,883.31,906.21,913.69,928.74,906.21,906.21,0.00,1.54,100.89,11.82,0.25,114.05,133.03,125,75,49,12.00,4.58,0.00,0.00,97,1016,22
2025-12-05T11:53:30.382Z,883.27,906.15,913.69,928.74,906.15,906.15,0.00,1.54,100.89,11.82,0.25,114.18,133.03,125,75,49,12.00,4.58,0.00,0.00,96,1011,22
2025-12-05T11:53:31.390Z,882.25,905.10,913.69,928.74,905.10,905.10,0.00,1.54,100.89,11.82,0.25,114.30,133.03,125,75,49,12.00,4.58,0.00,0.00,95,1006,22
2025-12-05T11:53:34.881Z,861.83,883.75,913.69,928.74,883.75,883.75,0.00,1.54,100.89,11.82,0.25,114.34,133.03,125,75,49,12.00,4.58,0.00,0.00,95,1006,22
2025-12-05T11:53:34.895Z,861.83,883.75,913.69,928.74,883.75,883.75,0.00,1.54,100.89,11.82,0.25,114.37,133.03,125,75,49,12.00,4.58,0.00,0.00,95,1006,22
2025-12-05T11:53:35.895Z,861.82,883.75,913.69,928.74,883.75,883.75,0.00,1.54,100.89,11.82,0.25,114.47,133.03,125,75,49,12.00,4.58,0.00,0.00,95,1006,22
2025-12-05T11:53:36.888Z,861.32,883.75,913.69,928.74,883.75,883.75,0.00,1.54,100.89,11.82,0.25,114.60,133.03,125,75,49,12.00,4.58,0.00,0.00,95,1006,22
2025-12-05T11:53:37.893Z,860.49,883.75,913.69,928.74,883.75,883.75,0.00,1.54,100.89,11.82,0.25,114.74,133.03,125,75,49,12.00,4.58,0.00,0.00,95,1006,22
2025-12-05T11:53:38.894Z,860.18,883.75,913.69,928.74,883.75,883.75,0.00,1.54,100.89,11.82,0.25,114.86,133.03,125,75,49,12.00,4.58,0.00,0.00,95,1006,22
2025-12-05T11:53:39.889Z,860.14,883.70,913.69,928.74,883.70,883.70,0.00,1.54,100.89,11.82,0.25,115.00,133.03,125,75,49,12.00,4.58,0.00,0.00,94,1004,22
2025-12-05T11:53:40.895Z,860.14,883.70,913.69,928.74,883.70,883.70,0.00,1.54,100.89,11.82,0.25,115.12,133.03,125,75,49,12.00,4.58,0.00,0.00,94,1004,22
2025-12-05T11:53:41.891Z,860.14,883.70,913.69,928.74,883.70,883.70,0.00,1.54,100.89,11.82,0.25,115.26,133.03,125,75,49,12.00,4.58,0.00,0.00,94,1004,22
2025-12-05T11:53:42.889Z,860.14,883.70,913.69,928.74,883.70,883.70,0.00,1.54,100.89,11.82,0.25,115.38,133.03,125,75,49,12.00,4.58,0.00,0.00,94,1004,22
2025-12-05T11:53:43.897Z,860.13,883.70,913.69,928.74,883.70,883.70,0.00,1.54,100.89,11.82,0.25,115.52,133.03,125,75,49,12.00,4.58,0.00,0.00,94,1004,22
